#YYYY-MM,device,coverage,imp,device,coverage,imp,device,coverage,imp
#input,"data/consolidated/energy/std/imp/M/Eddi/imp-M-Eddi.csv"
#input,"data/consolidated/energy/std/imp/M/Enphase/imp-M-Enphase.csv"
#input,"data/consolidated/energy/std/imp/M/meter/imp-M-meter.csv"
2020-02,,,,Enphase,1,116.107,meter,1,120.1
2020-03,,,,Enphase,0.998656,75.167,meter,1,85.2
2020-04,,,,Enphase,1,34.388,meter,1,49.9
2020-05,,,,Enphase,1,15.624,meter,1,30.7
2020-06,,,,Enphase,1,22.56,meter,1,36.0
2020-07,,,,Enphase,1,26.544,meter,1,39.0
2020-08,,,,Enphase,1,21.267,meter,1,28.5
2020-09,,,,Enphase,1,58.277,meter,1,68.7
2020-10,,,,Enphase,1,106.901,meter,1,110.9
2020-11,,,,Enphase,1,150.007,meter,1,152.0
2020-12,,,,Enphase,1,155.812,meter,1,155.4
2021-01,,,,Enphase,1,195.213,meter,1,196.4
2021-02,,,,Enphase,1,142.169,meter,1,147.3
2021-03,,,,Enphase,0.998656,89.288,meter,1,99.3
2021-04,,,,Enphase,1,26.495,meter,1,36.8
2021-05,,,,Enphase,1,26.285,meter,1,36.4
2021-06,,,,Enphase,1,26.168,meter,1,33.5
2021-07,,,,Enphase,1,12.178,meter,1,19.1
2021-08,,,,Enphase,1,26.758,meter,1,32.4
2021-09,,,,Enphase,1,42.066,meter,1,48.3
2021-10,,,,Enphase,1,58.182,meter,1,61.5
2021-11,,,,Enphase,1,131.299,meter,1,131.8
2021-12,,,,Enphase,1,159.199,meter,1,159.8
2022-01,,,,Enphase,1,158.089,meter,1,160.0
2022-02,Eddi,0.21131,11.871,Enphase,1,72.18,meter,1,74.3
2022-03,Eddi,1,78.915,Enphase,0.998656,52.66,meter,1,56.4
2022-04,Eddi,1,35.058,Enphase,1,14.347,meter,1,18.5
2022-05,Eddi,1,39.497,Enphase,1,16.3,meter,1,20.6
2022-06,Eddi,1,26.382,Enphase,1,7.823,meter,1,10.8
